From	To
F5GZ75	HGNC:12879
F5GZ77	HGNC:13053
F5GZ78	HGNC:9718
F5GZ81	HGNC:9900
F5GZ82	HGNC:30702
F5GZ83	HGNC:17089
F5GZ84	HGNC:16460
F5GZ89	HGNC:30338
F5GZ90	HGNC:30288
F5GZ92	HGNC:3575
F5GZ93	HGNC:30794
F5GZ94	HGNC:11241
F5GZ95	HGNC:18257
F5GZ97	HGNC:24256
F5GZ98	HGNC:20092
F5GZ99	HGNC:9886
F5GZA1	HGNC:14294
F5GZA4	HGNC:25197
F5GZA5	HGNC:11046
F5GZA6	HGNC:25338
F5GZA7	HGNC:7163
F5GZA8	HGNC:10824
F5GZA9	HGNC:16227
F5GZB0	HGNC:6973
F5GZB4	HGNC:26521
F5GZB8	HGNC:19266
F5GZC1	HGNC:11869
F5GZC2	HGNC:11514
F5GZC3	HGNC:6973
F5GZC9	HGNC:20154
F5GZD0	HGNC:17867
F5GZD3	HGNC:10805
F5GZD9	HGNC:9607
F5GZE0	HGNC:27362
F5GZE1	HGNC:25901
F5GZE5	HGNC:1717
F5GZE6	HGNC:1319
F5GZE9	HGNC:28598
F5GZF0	HGNC:14002
F5GZF3	HGNC:19074
F5GZF6	HGNC:18889
F5GZF7	HGNC:9716
F5GZF8	HGNC:1950
F5GZG1	HGNC:9857
F5GZG6	HGNC:17358
F5GZG7	HGNC:3233
F5GZG9	HGNC:644
F5GZH1	HGNC:8133
F5GZH2	HGNC:17870
F5GZH3	HGNC:19079
F5GZH5	HGNC:29228
F5GZH8	HGNC:16653
F5GZH9	HGNC:24855
F5GZI0	HGNC:11026
F5GZI2	HGNC:20857
F5GZI3	HGNC:16051
F5GZI4	HGNC:11584
F5GZI5	HGNC:12857
F5GZI7	HGNC:12964
F5GZI8	HGNC:11655
F5GZJ0	HGNC:7215
F5GZJ1	HGNC:24305
F5GZJ2	HGNC:7376
F5GZJ9	HGNC:28869
F5GZK1	HGNC:3516
F5GZK2	HGNC:17025
F5GZK3	HGNC:19218
F5GZK5	HGNC:1622
F5GZK7	HGNC:24305
F5GZK9	HGNC:24451
F5GZL2	HGNC:26563
F5GZL6	HGNC:19195
F5GZL7	HGNC:13664
F5GZL8	HGNC:4385
F5GZL9	HGNC:9007
F5GZM1	HGNC:31394
F5GZM2	HGNC:6589
F5GZM3	HGNC:12826
F5GZM4	HGNC:8724
F5GZM6	HGNC:25597
F5GZM8	HGNC:13535
F5GZN3	HGNC:7036
F5GZN7	HGNC:25340
F5GZN8	HGNC:4400
F5GZP0	HGNC:25049
F5GZP3	HGNC:30834
F5GZP4	HGNC:3182
F5GZP6	HGNC:9249
F5GZP8	HGNC:17233
F5GZP9	HGNC:37233
F5GZQ0	HGNC:12558
F5GZQ1	HGNC:11473
F5GZQ2	HGNC:17187
F5GZQ3	HGNC:4803
F5GZQ4	HGNC:6535
F5GZQ5	HGNC:26427
F5GZQ6	HGNC:33629
F5GZQ7	HGNC:23090
F5GZQ8	HGNC:25603
F5GZQ9	HGNC:8535
F5GZR1	HGNC:1246
F5GZR3	HGNC:6643
F5GZR4	HGNC:7551
F5GZR7	HGNC:24051
F5GZR8	HGNC:9886
F5GZR9	HGNC:11026
F5GZS0	HGNC:14410
F5GZS4	HGNC:26171
F5GZS6	HGNC:11026
F5GZS7	HGNC:7998
F5GZT0	HGNC:28613
F5GZT1	HGNC:30389
F5GZT2	HGNC:13452
F5GZT4	HGNC:5041
F5GZT7	HGNC:9280
F5GZU2	HGNC:3575
F5GZU3	HGNC:10520
F5GZU5	HGNC:14248
F5GZU6	HGNC:30308
F5GZV2	HGNC:13241
F5GZV6	HGNC:26741
F5GZV7	HGNC:12642
F5GZV8	HGNC:14293
F5GZV9	HGNC:6998
F5GZW0	HGNC:29843
F5GZW1	HGNC:8059
F5GZW2	HGNC:3969
F5GZW3	HGNC:674
F5GZW9	HGNC:29455
F5GZX2	HGNC:15534
F5GZX3	HGNC:21259
F5GZX4	HGNC:20454
F5GZX9	HGNC:21109
F5GZY0	HGNC:598
F5GZY1	HGNC:17872
F5GZY2	HGNC:23595
F5GZY3	HGNC:2928
F5GZY6	HGNC:17589
F5GZY7	HGNC:4068
F5GZY8	HGNC:2717
F5GZY9	HGNC:32443
F5GZZ0	HGNC:32487
F5GZZ3	HGNC:17183
F5GZZ4	HGNC:9105
F5GZZ5	HGNC:3388
F5GZZ6	HGNC:23162
F5GZZ7	HGNC:26940
F5GZZ8	HGNC:3771
F5GZZ9	HGNC:1631
F5H001	HGNC:8133
F5H003	HGNC:1944
F5H004	HGNC:9857
F5H005	HGNC:18133
F5H006	HGNC:6690
F5H007	HGNC:4068
F5H008	HGNC:12712
F5H009	HGNC:9853
F5H012	HGNC:11312
F5H013	HGNC:11163
F5H018	HGNC:9846
F5H019	HGNC:14937
F5H020	HGNC:9656
F5H023	HGNC:17183
F5H024	HGNC:19222
F5H025	HGNC:6470
F5H026	HGNC:37249
F5H027	HGNC:7895
F5H029	HGNC:13872
F5H031	HGNC:16956
F5H032	HGNC:13153
F5H033	HGNC:2857
F5H034	HGNC:16265
F5H037	HGNC:9281
F5H038	HGNC:24355
F5H039	HGNC:15465
F5H041	HGNC:12468
F5H044	HGNC:10732
F5H047	HGNC:30098
F5H049	HGNC:25391
F5H050	HGNC:2963
F5H052	HGNC:25049
F5H053	HGNC:26215
F5H054	HGNC:13841
F5H055	HGNC:18079
F5H056	HGNC:11026
F5H060	HGNC:10956
F5H061	HGNC:11916
F5H062	HGNC:3570
F5H065	HGNC:23078
F5H067	HGNC:20154
F5H068	HGNC:8059
F5H070	HGNC:20815
F5H072	HGNC:24902
F5H073	HGNC:8059
F5H074	HGNC:1968
F5H076	HGNC:18301
F5H077	HGNC:9857
F5H079	HGNC:19331
F5H081	HGNC:11009
F5H088	HGNC:26483
F5H090	HGNC:23149
F5H092	HGNC:7530
F5H094	HGNC:32934
F5H095	HGNC:26171
F5H097	HGNC:24300
F5H0A1	HGNC:13610
F5H0A3	HGNC:15624
F5H0A6	HGNC:18140
F5H0A7	HGNC:24256
F5H0A9	HGNC:27614
F5H0B0	HGNC:12005
F5H0B1	HGNC:14063
F5H0B3	HGNC:7563
F5H0B6	HGNC:30763
F5H0B7	HGNC:9857
F5H0C1	HGNC:19331
F5H0C4	HGNC:25687
F5H0C5	HGNC:30306
F5H0C6	HGNC:30794
F5H0C7	HGNC:654
F5H0C8	HGNC:3353
F5H0D0	HGNC:3257
F5H0D2	HGNC:2253
F5H0D6	HGNC:11955
F5H0D8	HGNC:2549
F5H0E0	HGNC:9249
F5H0E2	HGNC:11026
F5H0E3	HGNC:21182
F5H0E4	HGNC:22938
F5H0E8	HGNC:29164
F5H0E9	HGNC:3471
F5H0F0	HGNC:30795
F5H0F1	HGNC:30723
F5H0F7	HGNC:25687
F5H0F8	HGNC:9315
F5H0F9	HGNC:15713
F5H0G0	HGNC:50
F5H0G1	HGNC:1040
F5H0G3	HGNC:29159
F5H0G8	HGNC:433
F5H0H1	HGNC:2859
F5H0H5	HGNC:5951
F5H0H6	HGNC:8885
F5H0H6	HGNC:8886
F5H0H7	HGNC:16828
F5H0H8	HGNC:9177
F5H0H9	HGNC:17728
F5H0I2	HGNC:16039
F5H0I3	HGNC:11201
F5H0I4	HGNC:20773
F5H0I5	HGNC:23387
F5H0I7	HGNC:11700
F5H0I9	HGNC:7112
F5H0J3	HGNC:7693
F5H0J7	HGNC:26459
F5H0J9	HGNC:12925
F5H0K0	HGNC:11621
F5H0K2	HGNC:11322
F5H0K5	HGNC:12381
F5H0K7	HGNC:13433
F5H0K8	HGNC:6465
F5H0L2	HGNC:2343
F5H0L8	HGNC:17018
F5H0L9	HGNC:9719
F5H0M1	HGNC:18222
F5H0M2	HGNC:22963
F5H0M3	HGNC:18133
F5H0M4	HGNC:30244
F5H0M5	HGNC:26877
F5H0M6	HGNC:25033
F5H0M7	HGNC:25778
F5H0N1	HGNC:15713
F5H0N2	HGNC:7998
F5H0N3	HGNC:28562
F5H0N4	HGNC:3718
F5H0N6	HGNC:8133
F5H0N7	HGNC:10461
F5H0N8	HGNC:9658
F5H0N9	HGNC:25338
F5H0P0	HGNC:14351
F5H0P4	HGNC:4982
F5H0P5	HGNC:23014
F5H0Q0	HGNC:30086
F5H0Q1	HGNC:24300
F5H0Q4	HGNC:21528
F5H0Q6	HGNC:17731
F5H0Q8	HGNC:25529
F5H0R1	HGNC:26184
F5H0R2	HGNC:23408
F5H0R3	HGNC:12879
F5H0R4	HGNC:7861
F5H0R6	HGNC:19079
F5H0R7	HGNC:20038
F5H0R8	HGNC:3420
F5H0S0	HGNC:921
F5H0S1	HGNC:5329
F5H0S2	HGNC:9857
F5H0S3	HGNC:6589
F5H0S5	HGNC:13232
F5H0S8	HGNC:4400
F5H0T0	HGNC:13159
F5H0T1	HGNC:11387
F5H0T7	HGNC:10970
F5H0T8	HGNC:12857
F5H0T9	HGNC:3182
F5H0U1	HGNC:28206
F5H0U2	HGNC:24564
F5H0U3	HGNC:14908
F5H0U4	HGNC:11086
F5H0U5	HGNC:24867
F5H0U6	HGNC:9973
F5H0U8	HGNC:28558
F5H0U9	HGNC:7601
F5H0V1	HGNC:17848
F5H0V3	HGNC:2345
F5H0V4	HGNC:17055
F5H0V7	HGNC:10666
F5H0V9	HGNC:19716
F5H0W0	HGNC:9115
F5H0W1	HGNC:19414
F5H0W4	HGNC:1053
F5H0W5	HGNC:28203
F5H0W7	HGNC:8734
F5H0X0	HGNC:1390
F5H0X2	HGNC:16168
F5H0X3	HGNC:9397
F5H0X8	HGNC:17468
F5H0Y2	HGNC:3574
F5H0Y3	HGNC:7126
F5H0Y5	HGNC:2717
F5H0Y6	HGNC:28527
F5H0Y9	HGNC:4655
F5H0Z0	HGNC:21684
F5H0Z2	HGNC:26308
F5H0Z3	HGNC:6698
F5H0Z7	HGNC:8059
F5H0Z8	HGNC:19296
F5H100	HGNC:4400
F5H101	HGNC:23387
F5H102	HGNC:2590
F5H103	HGNC:25687
F5H104	HGNC:8818
F5H105	HGNC:11955
F5H107	HGNC:18747
F5H108	HGNC:41985
F5H112	HGNC:9530
F5H114	HGNC:19079
F5H115	HGNC:14293
F5H116	HGNC:18444
F5H120	HGNC:3720
F5H121	HGNC:23014
F5H122	HGNC:37471
F5H124	HGNC:25504
F5H125	HGNC:5951
F5H126	HGNC:11514
F5H127	HGNC:10975
F5H130	HGNC:8777
F5H134	HGNC:19716
F5H135	HGNC:4940
F5H136	HGNC:11655
F5H139	HGNC:10471
F5H142	HGNC:21259
F5H143	HGNC:8777
F5H144	HGNC:4512
F5H145	HGNC:25823
F5H148	HGNC:30346
F5H149	HGNC:29303
F5H152	HGNC:14154
F5H155	HGNC:6544
F5H156	HGNC:25781
F5H157	HGNC:9774
F5H159	HGNC:23380
F5H160	HGNC:21745
F5H163	HGNC:7530
F5H168	HGNC:15508
F5H169	HGNC:9567
F5H170	HGNC:14885
F5H172	HGNC:18371
F5H176	HGNC:3581
F5H178	HGNC:18020
F5H179	HGNC:17589
F5H186	HGNC:19231
F5H189	HGNC:21365
F5H190	HGNC:19079
F5H191	HGNC:25338
F5H195	HGNC:30795
F5H198	HGNC:2717
F5H199	HGNC:27375
F5H1A0	HGNC:9656
F5H1A2	HGNC:23143
F5H1A3	HGNC:11584
F5H1A5	HGNC:10790
F5H1A8	HGNC:4620
F5H1B0	HGNC:30794
F5H1B1	HGNC:13159
F5H1B2	HGNC:15508
F5H1B4	HGNC:25950
F5H1B5	HGNC:3420
F5H1B7	HGNC:7781
F5H1B8	HGNC:19079
F5H1B9	HGNC:17082
F5H1C0	HGNC:29673
F5H1C3	HGNC:3353
F5H1C4	HGNC:11354
F5H1C6	HGNC:23151
F5H1C8	HGNC:18068
F5H1D0	HGNC:30879
F5H1D4	HGNC:29101
F5H1D6	HGNC:9177
F5H1D7	HGNC:8777
F5H1E4	HGNC:18989
F5H1E5	HGNC:6546
F5H1E7	HGNC:29101
F5H1E8	HGNC:7
F5H1F0	HGNC:5329
F5H1F2	HGNC:14349
F5H1F3	HGNC:3601
F5H1F6	HGNC:25754
F5H1F7	HGNC:9886
F5H1G1	HGNC:30796
F5H1G4	HGNC:8005
F5H1G6	HGNC:10526
F5H1G8	HGNC:4381
F5H1G9	HGNC:11320
F5H1H0	HGNC:6470
F5H1H2	HGNC:24236
F5H1H4	HGNC:11948
F5H1H7	HGNC:16653
F5H1I2	HGNC:18133
F5H1I4	HGNC:17196
F5H1I5	HGNC:9280
F5H1I8	HGNC:4055
F5H1I9	HGNC:26142
F5H1J3	HGNC:6352
F5H1J4	HGNC:25965
F5H1J5	HGNC:15848
F5H1J9	HGNC:21569
F5H1K1	HGNC:2707
F5H1K2	HGNC:14096
F5H1K3	HGNC:20316
F5H1K4	HGNC:20994
F5H1K5	HGNC:9824
F5H1K7	HGNC:23060
F5H1K8	HGNC:2343
F5H1K9	HGNC:20092
F5H1L0	HGNC:8059
F5H1L2	HGNC:16653
F5H1L3	HGNC:24236
F5H1L4	HGNC:18155
F5H1L5	HGNC:20080
F5H1L6	HGNC:9281
F5H1L7	HGNC:19414
F5H1L8	HGNC:29371
F5H1L9	HGNC:20156
F5H1M3	HGNC:11806
F5H1M6	HGNC:8535
F5H1M7	HGNC:6973
F5H1M8	HGNC:30483
F5H1N0	HGNC:28189
F5H1N1	HGNC:25570
F5H1N2	HGNC:11514
F5H1N3	HGNC:7448
F5H1N5	HGNC:20708
F5H1N6	HGNC:1246
F5H1N7	HGNC:29219
F5H1N8	HGNC:4706
F5H1N9	HGNC:18682
F5H1P6	HGNC:4196
F5H1P7	HGNC:12035
F5H1P9	HGNC:14867
F5H1Q2	HGNC:23014
F5H1Q3	HGNC:25428
F5H1Q5	HGNC:32000
F5H1Q7	HGNC:3574
F5H1Q8	HGNC:2644
F5H1R2	HGNC:27281
F5H1R3	HGNC:13159
F5H1R4	HGNC:17102
F5H1R6	HGNC:936
F5H1R9	HGNC:14652
F5H1S1	HGNC:8959
F5H1S4	HGNC:24257
F5H1S5	HGNC:6718
F5H1S7	HGNC:12558
F5H1S8	HGNC:28973
F5H1S9	HGNC:15508
F5H1T2	HGNC:13061
F5H1T3	HGNC:24300
F5H1T4	HGNC:3430
F5H1T5	HGNC:10461
F5H1T6	HGNC:865
F5H1T8	HGNC:11701
F5H1T9	HGNC:16775
F5H1U2	HGNC:10067
F5H1U3	HGNC:3720
F5H1U4	HGNC:30140
F5H1U6	HGNC:7215
F5H1U9	HGNC:7208
F5H1V0	HGNC:1246
F5H1V1	HGNC:654
F5H1V3	HGNC:4563
F5H1V6	HGNC:9157
F5H1V7	HGNC:9658
F5H1V9	HGNC:24300
F5H1W2	HGNC:7215
F5H1W3	HGNC:14349
F5H1W4	HGNC:30098
F5H1W5	HGNC:4579
F5H1W8	HGNC:30365
F5H1X3	HGNC:30036
F5H1X6	HGNC:6856
F5H1X8	HGNC:1742
F5H1Y0	HGNC:16956
F5H1Y3	HGNC:3650
F5H1Y4	HGNC:17643
F5H1Y9	HGNC:11220
F5H1Z2	HGNC:30559
F5H1Z4	HGNC:8609
F5H1Z6	HGNC:10666
F5H1Z7	HGNC:10725
F5H1Z8	HGNC:9658
F5H1Z9	HGNC:1441
F5H204	HGNC:16247
F5H205	HGNC:9719
F5H206	HGNC:11584
F5H207	HGNC:6380
F5H208	HGNC:25879
F5H209	HGNC:7163
F5H211	HGNC:7106
F5H212	HGNC:4920
F5H215	HGNC:28492
F5H221	HGNC:20092
F5H223	HGNC:2712
F5H224	HGNC:31418
F5H225	HGNC:28526
F5H226	HGNC:4982
F5H227	HGNC:25970
F5H228	HGNC:12303
F5H230	HGNC:26438
F5H232	HGNC:1791
F5H234	HGNC:24300
F5H235	HGNC:2736
F5H237	HGNC:8537
F5H238	HGNC:2717
F5H240	HGNC:23014
F5H241	HGNC:4177
F5H243	HGNC:17183
F5H244	HGNC:9853
F5H245	HGNC:6544
F5H246	HGNC:17633
F5H248	HGNC:16758
F5H249	HGNC:7163
F5H251	HGNC:18068
F5H252	HGNC:15980
F5H254	HGNC:26167
F5H256	HGNC:7230
F5H257	HGNC:4669
F5H259	HGNC:28527
F5H261	HGNC:3771
F5H262	HGNC:14944
F5H263	HGNC:22946
F5H265	HGNC:12468
F5H267	HGNC:26068
F5H268	HGNC:23236
F5H269	HGNC:2937
F5H270	HGNC:10461
F5H271	HGNC:1184
F5H272	HGNC:28869
F5H274	HGNC:29933
F5H275	HGNC:1337
F5H277	HGNC:17848
F5H280	HGNC:19222
F5H282	HGNC:11655
F5H283	HGNC:13564
F5H285	HGNC:29563
F5H286	HGNC:27281
F5H289	HGNC:12917
F5H290	HGNC:13139
F5H292	HGNC:9853
F5H294	HGNC:25890
F5H296	HGNC:18290
F5H297	HGNC:10065
F5H2A0	HGNC:25719
F5H2A1	HGNC:29062
F5H2A2	HGNC:30424
F5H2A3	HGNC:8504
F5H2A4	HGNC:5009
F5H2A6	HGNC:10880
F5H2A7	HGNC:12662
F5H2A8	HGNC:19266
F5H2B0	HGNC:8971
F5H2B4	HGNC:32443
F5H2B5	HGNC:23792
F5H2B7	HGNC:6378
F5H2B8	HGNC:3420
F5H2B9	HGNC:15947
F5H2C2	HGNC:17195
F5H2C9	HGNC:25845
F5H2D0	HGNC:1246
F5H2D1	HGNC:29943
F5H2D2	HGNC:30306
F5H2D4	HGNC:30178
F5H2D5	HGNC:17428
F5H2D6	HGNC:22963
F5H2D7	HGNC:19218
F5H2D8	HGNC:20994
F5H2D9	HGNC:10075
F5H2E2	HGNC:17088
F5H2E3	HGNC:8148
F5H2E4	HGNC:31972
F5H2E5	HGNC:6998
F5H2E6	HGNC:24236
F5H2E7	HGNC:6718
F5H2F2	HGNC:976
F5H2F3	HGNC:8059
F5H2F4	HGNC:7432
F5H2F6	HGNC:21199
F5H2F7	HGNC:9007
F5H2F9	HGNC:7329
F5H2G0	HGNC:7215
F5H2G4	HGNC:12625
F5H2G5	HGNC:23078
F5H2G6	HGNC:27288
F5H2G8	HGNC:3795
F5H2H2	HGNC:19893
F5H2H3	HGNC:3574
F5H2H5	HGNC:29101
F5H2H9	HGNC:20092
F5H2I0	HGNC:17896
F5H2I2	HGNC:20085
F5H2I3	HGNC:9853
F5H2I5	HGNC:7215
F5H2I8	HGNC:14026
F5H2I9	HGNC:18889
F5H2J1	HGNC:15576
F5H2J3	HGNC:29559
F5H2J9	HGNC:1323
F5H2K0	HGNC:4169
F5H2K1	HGNC:17192
F5H2K2	HGNC:28990
F5H2K4	HGNC:25049
F5H2K8	HGNC:30098
F5H2K9	HGNC:23408
F5H2L1	HGNC:13841
F5H2L2	HGNC:9948
F5H2L3	HGNC:2717
F5H2L7	HGNC:19222
F5H2M3	HGNC:14908
F5H2M4	HGNC:13047
F5H2M7	HGNC:14540
F5H2M8	HGNC:16266
F5H2N6	HGNC:21360
F5H2N8	HGNC:28610
F5H2N9	HGNC:6643
F5H2P0	HGNC:30795
F5H2P1	HGNC:24256
F5H2P3	HGNC:18441
F5H2P5	HGNC:3333
F5H2P7	HGNC:13053
F5H2Q2	HGNC:15847
F5H2Q3	HGNC:26517
F5H2Q5	HGNC:11480
F5H2Q7	HGNC:21610
F5H2R0	HGNC:15808
F5H2R5	HGNC:679
F5H2R7	HGNC:2584
F5H2R8	HGNC:8777
F5H2R9	HGNC:3574
F5H2S3	HGNC:8535
F5H2S4	HGNC:373
F5H2S6	HGNC:6856
F5H2S7	HGNC:2712
F5H2S8	HGNC:9652
F5H2T0	HGNC:5959
F5H2T3	HGNC:24531
F5H2T5	HGNC:13764
F5H2T6	HGNC:11045
F5H2U0	HGNC:9057
F5H2U1	HGNC:1550
F5H2U2	HGNC:17346
F5H2U4	HGNC:14185
F5H2U5	HGNC:18315
F5H2U7	HGNC:24539
F5H2U8	HGNC:5009
F5H2V0	HGNC:18155
F5H2V2	HGNC:24257
F5H2V5	HGNC:3576
F5H2V6	HGNC:6898
F5H2V7	HGNC:8777
F5H2V8	HGNC:16234
F5H2V9	HGNC:2736
F5H2W4	HGNC:29673
F5H2W5	HGNC:21233
F5H2W9	HGNC:20092
F5H2X0	HGNC:11829
F5H2X1	HGNC:12630
F5H2X2	HGNC:25049
F5H2X3	HGNC:8005
F5H2X5	HGNC:18179
F5H2X6	HGNC:8537
F5H2X7	HGNC:16744
F5H2X8	HGNC:9378
F5H2Y1	HGNC:18270
F5H2Y2	HGNC:29076
F5H2Y4	HGNC:13221
F5H2Y6	HGNC:19218
F5H2Z0	HGNC:8777
F5H2Z1	HGNC:30615
F5H2Z2	HGNC:23336
F5H2Z3	HGNC:12468
F5H2Z5	HGNC:21265
F5H2Z7	HGNC:29563
F5H2Z8	HGNC:30369
F5H300	HGNC:14885
F5H303	HGNC:28461
F5H304	HGNC:9973
F5H311	HGNC:12879
F5H312	HGNC:12518
F5H313	HGNC:1391
F5H314	HGNC:26084
F5H315	HGNC:14089
F5H316	HGNC:25323
F5H317	HGNC:4131
F5H321	HGNC:17055
F5H322	HGNC:9886
F5H324	HGNC:719
F5H325	HGNC:4122
F5H326	HGNC:6544
F5H328	HGNC:408
F5H329	HGNC:26879
F5H331	HGNC:11220
F5H335	HGNC:3271
F5H342	HGNC:28664
F5H343	HGNC:13232
F5H345	HGNC:4982
F5H355	HGNC:17677
F5H357	HGNC:19097
F5H359	HGNC:7867
F5H360	HGNC:1470
F5H361	HGNC:21044
F5H362	HGNC:27288
F5H364	HGNC:16265
F5H365	HGNC:10701
F5H366	HGNC:18889
F5H367	HGNC:10461
F5H368	HGNC:7530
F5H369	HGNC:8973
F5H372	HGNC:5951
F5H375	HGNC:20455
F5H376	HGNC:29506
F5H377	HGNC:27266
F5H380	HGNC:26454
F5H381	HGNC:11322
F5H382	HGNC:14025
F5H385	HGNC:17128
F5H386	HGNC:6678
F5H388	HGNC:12468
F5H390	HGNC:2253
F5H391	HGNC:25433
F5H392	HGNC:30664
F5H395	HGNC:30083
F5H397	HGNC:3333
F5H3A2	HGNC:9106
F5H3A3	HGNC:1246
F5H3A4	HGNC:10055
F5H3B1	HGNC:936
F5H3B2	HGNC:27288
F5H3B3	HGNC:25970
F5H3B4	HGNC:26921
F5H3B6	HGNC:630
F5H3B7	HGNC:11014
F5H3C1	HGNC:13194
F5H3C4	HGNC:20092
F5H3C5	HGNC:11180
F5H3C6	HGNC:13879
F5H3D1	HGNC:27281
F5H3D3	HGNC:3095
F5H3D4	HGNC:41985
F5H3E1	HGNC:24236
F5H3E3	HGNC:21298
F5H3E6	HGNC:22963
F5H3E8	HGNC:1386
F5H3E9	HGNC:25687
F5H3F0	HGNC:23077
F5H3F3	HGNC:20994
F5H3F5	HGNC:13159
F5H3F9	HGNC:18708
F5H3G0	HGNC:16503
F5H3G1	HGNC:4657
F5H3G3	HGNC:16489
F5H3G6	HGNC:9665
F5H3G7	HGNC:8133
F5H3G8	HGNC:10666
F5H3G9	HGNC:18708
F5H3H1	HGNC:11311
F5H3H7	HGNC:9974
F5H3I1	HGNC:25687
F5H3I4	HGNC:167
F5H3I5	HGNC:18673
F5H3I6	HGNC:23151
F5H3I8	HGNC:24236
F5H3J0	HGNC:18301
F5H3J3	HGNC:19650
F5H3J7	HGNC:2549
F5H3J8	HGNC:11761
F5H3K2	HGNC:25719
F5H3K3	HGNC:14681
F5H3K5	HGNC:23049
F5H3K6	HGNC:11241
F5H3K7	HGNC:9786
F5H3L0	HGNC:14479
F5H3L1	HGNC:7825
F5H3L3	HGNC:20065
F5H3L4	HGNC:19218
F5H3L5	HGNC:8655
F5H3L6	HGNC:8059
F5H3L7	HGNC:18133
F5H3M1	HGNC:19079
F5H3M2	HGNC:6326
F5H3M3	HGNC:25505
F5H3M4	HGNC:3697
F5H3M6	HGNC:16758
F5H3M9	HGNC:19217
F5H3N1	HGNC:29062
F5H3N3	HGNC:1246
F5H3N5	HGNC:12519
F5H3N7	HGNC:12638
F5H3P1	HGNC:4531
F5H3P3	HGNC:679
F5H3P4	HGNC:17195
F5H3P5	HGNC:170
F5H3P6	HGNC:3574
F5H3P7	HGNC:27607
F5H3P8	HGNC:26598
F5H3Q1	HGNC:9824
F5H3Q2	HGNC:25308
F5H3Q3	HGNC:26683
F5H3Q5	HGNC:2208
F5H3Q6	HGNC:3420
F5H3Q7	HGNC:28641
F5H3R3	HGNC:24531
F5H3R5	HGNC:12799
F5H3R9	HGNC:13535
F5H3S3	HGNC:4706
F5H3S4	HGNC:6643
F5H3S5	HGNC:15713
F5H3S6	HGNC:11984
F5H3T3	HGNC:21052
F5H3T4	HGNC:28237
F5H3T5	HGNC:16790
F5H3T8	HGNC:9870
F5H3U5	HGNC:3574
F5H3U6	HGNC:9007
F5H3U7	HGNC:13386
F5H3U9	HGNC:25504
F5H3V2	HGNC:28637
F5H3V4	HGNC:29228
F5H3V9	HGNC:4882
F5H3W0	HGNC:9948
F5H3W2	HGNC:28989
F5H3W5	HGNC:9177
F5H3X0	HGNC:17078
F5H3X1	HGNC:25049
F5H3X3	HGNC:30339
F5H3X4	HGNC:31978
F5H3X6	HGNC:30306
F5H3X7	HGNC:9719
F5H3X8	HGNC:26124
F5H3X9	HGNC:9302
F5H3Y2	HGNC:17587
F5H3Y3	HGNC:26068
F5H3Y4	HGNC:17210
F5H3Y9	HGNC:25049
F5H3Z2	HGNC:12925
F5H3Z3	HGNC:9202
F5H3Z4	HGNC:3793
F5H3Z5	HGNC:11621
F5H3Z7	HGNC:8777
F5H3Z8	HGNC:24855
F5H3Z9	HGNC:11955
F5H408	HGNC:23408
F5H410	HGNC:14639
F5H412	HGNC:26597
F5H413	HGNC:29673
F5H415	HGNC:25636
F5H417	HGNC:29101
F5H419	HGNC:17754
F5H422	HGNC:17089
F5H424	HGNC:18708
F5H425	HGNC:3270
F5H427	HGNC:29268
F5H431	HGNC:24305
F5H432	HGNC:9719
F5H433	HGNC:10526
F5H435	HGNC:33104
F5H437	HGNC:1582
F5H439	HGNC:25436
F5H442	HGNC:15971
F5H446	HGNC:8691
F5H449	HGNC:16966
F5H450	HGNC:4039
F5H452	HGNC:11749
F5H456	HGNC:29100
F5H457	HGNC:20174
F5H458	HGNC:1385
F5H459	HGNC:2013
F5H465	HGNC:32008
F5H466	HGNC:23014
F5H467	HGNC:13061
F5H468	HGNC:9208
F5H470	HGNC:4573
F5H471	HGNC:16653
F5H473	HGNC:14572
F5H474	HGNC:19218
F5H475	HGNC:4798
F5H476	HGNC:30534
F5H478	HGNC:30785
F5H479	HGNC:26068
F5H480	HGNC:1678
F5H481	HGNC:28739
F5H483	HGNC:10975
F5H485	HGNC:9607
F5H488	HGNC:25559
F5H490	HGNC:23780
F5H491	HGNC:9857
F5H492	HGNC:9827
F5H493	HGNC:3438
F5H495	HGNC:9249
F5H496	HGNC:2049
F5H497	HGNC:23236
F5H4A0	HGNC:28338
F5H4A2	HGNC:16653
F5H4A3	HGNC:17102
F5H4A7	HGNC:13610
F5H4B1	HGNC:9336
F5H4B5	HGNC:12857
F5H4B6	HGNC:28114
F5H4B8	HGNC:32017
F5H4C2	HGNC:9850
F5H4C5	HGNC:15891
F5H4C6	HGNC:4422
F5H4C9	HGNC:27375
F5H4D1	HGNC:238
F5H4D2	HGNC:20367
F5H4D6	HGNC:30292
F5H4E1	HGNC:19750
F5H4E2	HGNC:11219
F5H4E3	HGNC:31418
F5H4E4	HGNC:25700
F5H4E5	HGNC:23378
F5H4E8	HGNC:25006
F5H4E9	HGNC:12558
F5H4F1	HGNC:9827
F5H4F3	HGNC:23077
F5H4F6	HGNC:3332
F5H4F7	HGNC:24718
F5H4F8	HGNC:17728
F5H4F9	HGNC:10421
F5H4G3	HGNC:18889
F5H4G4	HGNC:23511
F5H4G6	HGNC:19414
F5H4G7	HGNC:6399
F5H4G9	HGNC:7981
F5H4H0	HGNC:9857
